annotation,normalizedUnweightedBetweennessCentrality
Gentamicin,0.0000011798088251023847
crack cocaine,0.000001179527744134256
biological pacemaker,0.0000011795051661060521
elliptical orbit,0.0000011794559329262552
South African Astronomical Observatory,0.0000011794559329262552
Hyperbaric Oxygen Therapy,0.00000117941999547125
Poisson manifold,0.000001179254394512183
Halmahera,0.000001179099208331021
aluminium foil,0.0000011790254760799488
methyl formate,0.0000011789168184970274
Felder,0.0000011785562335218422
computational linguistics,0.0000011783608359887618
cybernetics,0.0000011781372894451832
megafaunal,0.0000011781280243127909
Cox-2,0.0000011780743136650256
nephrin,0.0000011780515293303899
Flavobacteria,0.000001177573442723528
Post-Traumatic Stress Disorder,0.0000011775525604768516
high-grade prostatic intraepithelial neoplasia,0.0000011775453557376501
nucleus tractus solitarii,0.0000011774968735955647
middle cerebral arteries,0.000001177357036801932
multipotent progenitor,0.0000011773465787947957
snapdragon,0.0000011772595060073554
multi-anvil press,0.000001176914869481957
Gravitational waves,0.0000011768376144325894
homography,0.0000011764459699834847
mathematical expectation,0.0000011764400807945146
fatty alcohol,0.00000117639476339035
AIDS-defining illnesses,0.0000011763147346747769
Latah,0.0000011762868769131353
current ripples,0.0000011762035144971466
Planarians,0.000001176179892516834
FiO2,0.0000011761206134314345
holoplankton,0.00000117596021095942
packed red blood cell,0.0000011756261004690486
dopamine reuptake inhibitor,0.0000011754773639105422
glossectomy,0.0000011751921064324308
disulphide bond,0.0000011750461500618204
cytochrome c1,0.000001174990867269112
giant star,0.0000011749801997402736
phagocytotic,0.000001174800440033162
bed load,0.000001174619439766144
pharmacokinetically,0.0000011744074205672035
generalised anxiety disorder,0.0000011740343679695384
perturbation series,0.0000011739660237279424
imputed rent,0.0000011739423779034923
pleiomorphic,0.00000117381138577634
weighted digraph,0.0000011736758399166887
oxalosis,0.0000011734873452223254
zeolitic,0.000001172894278538128
Corpus callosum,0.0000011725367031299804
biosolids,0.000001172424275373181
Maxwell relations,0.0000011721571175824886
tobacco mosaic virus,0.0000011719435030841209
perceived organizational support,0.0000011718847261135164
Menopause,0.0000011717777184876498
trachytic,0.0000011716378848299283
Great Recession,0.0000011715866829262887
future radio,0.000001171575947919622
shift schedule,0.0000011715146342042917
estrous,0.0000011714584915454308
sulfur mustard,0.000001171185863796735
mode volume,0.0000011710152181391866
Notch3,0.0000011709779018693066
glacial rebound,0.0000011708085396625625
Biochar,0.000001170545950571246
DOCK,0.0000011702740107740716
deep ultraviolet,0.0000011702349614745448
vitamin K2,0.00000117016317326992
pro-opiomelanocortin,0.0000011699904141971261
PEX19,0.0000011698761192655583
SMAD7,0.0000011696056455779274
Pan troglodytes schweinfurthii,0.0000011695677676399066
Etomidate,0.0000011692208985333914
M. pygmaea,0.0000011691982262390241
National Police,0.000001169174552681908
nonamer,0.0000011691498312376997
isotope dilution mass spectrometry,0.0000011689745692407747
Learning speed,0.0000011689169973209809
chloroethylclonidine,0.0000011686666170914963
somatosensory system,0.0000011686625884564012
C957T,0.0000011685142802426697
organohalide,0.000001168277690523071
reductive dehalogenases,0.000001168277690523071
complex V,0.0000011681659685753925
glucopyranoside,0.0000011679152588138652
magnetoelectric,0.0000011678887289432917
Non-alcoholic steatohepatitis,0.000001167858802348639
Proteoglycan,0.0000011676609988451716
Bender,0.000001167539431178302
lung edema,0.0000011673971728467968
deviant behavior,0.0000011673858723953338
ineffective erythropoiesis,0.0000011673590744433729
excitatory postsynaptic potential,0.000001167220499556418
Non-small cell lung cancer,0.0000011670590369042327
air pollutant concentrations,0.0000011669847556164681
proton NMR spectroscopy,0.000001166936279527588
KPa,0.0000011666286740184319
San Joaquin Valley,0.0000011665609974101313
smothering,0.0000011665229046566905
swelling capacity,0.0000011664411671251941
pi-calculus,0.0000011663882219630393
Tensile strength,0.0000011663820916331562
Multiple comparisons,0.000001166372273510961
Madelung,0.0000011662728221247796
IAPR,0.0000011661217166489494
flowering plant,0.0000011660108861283747
plastic waste,0.0000011660048936869333
Sitagliptin,0.0000011659287906038766
premorbid intelligence,0.000001165438821736066
HLA-B62,0.0000011653904494637375
bone tumour,0.0000011652337643456533
Baron-Cohen,0.0000011651907724719099
International Human Dimensions Programme,0.0000011651148778696233
IHDP,0.0000011651148778696233
nomadic pastoralist,0.0000011649362777607925
Afar region,0.0000011649362777607925
eculizumab,0.000001164749592560245
philopatry,0.0000011646307590617389
Soil acidity,0.000001164604701062543
bioethanol,0.0000011642519144524317
neurotypical,0.000001164081750627768
Akt1,0.0000011639841203251325
freshwater dolphin,0.0000011638311880235675
globalism,0.0000011628782005082255
metal resistance,0.0000011627367531976741
PPH3,0.000001162314866630902
BCL2L11,0.0000011621940718344112
mouse blood,0.0000011617167086240213
purebred,0.0000011615869937502814
periodontal pathogen,0.0000011615325339173614
Web design,0.00000116140556231905
Pseudotsuga,0.0000011613258983172311
methysergide,0.0000011611477632904537
neurotrauma,0.000001160949084323207
haematoporphyrin,0.000001160853479258541
M22,0.0000011606578984604693
concurrent object-oriented programming,0.000001160577703388776
objective structured clinical examination,0.0000011605659421741166
catalytic antibodies,0.000001159799281725823
cyclic photophosphorylation,0.0000011596759899277223
Andasibe,0.000001159639619633698
Tk,0.0000011596269748754648
multi-organ failure,0.0000011594527069116409
DySi,0.000001159359610085983
GLO1,0.0000011593215834641822
digital hearing aid,0.0000011592423257551995
gecko,0.000001159176150605458
EPHB1,0.0000011589483320619488
vaginal candidiasis,0.000001158808466261764
emergent design,0.0000011587232828776172
Forceville,0.0000011586737799494082
particle-size distribution,0.00000115865734689687
Memorial Sloan-Kettering Cancer Center,0.0000011584520714094304
HBF4,0.0000011582649666317396
Gallium-67,0.0000011581011172683192
SOCS1,0.0000011580534168409756
Stictochironomus,0.0000011579498491109288
ExoMars,0.0000011578195133117351
Lie subalgebra,0.0000011576930400948752
Lumbricidae,0.0000011571760877186912
Human capital,0.0000011570138599132255
Otorhinolaryngology,0.0000011569872662517512
protoplanetary nebula,0.0000011569840878611645
undressed,0.000001156648872328388
Adenophostin,0.00000115643487953512
gibberellins,0.0000011560732189465268
microsporangia,0.0000011560360188716024
GALEX,0.000001155891732659993
ganglioglioma,0.0000011556339519221292
nurse-family partnership,0.0000011554530188364078
exothermic reaction,0.0000011553671855201232
polysomy,0.000001154956307982233
Polarimeter,0.0000011549541302071546
great toes,0.000001154910697521598
copulatory apparatus,0.000001154373346240912
TRAIL-R2,0.0000011543446569192515
cervical incompetence,0.0000011540827964728315
peroxiredoxin,0.0000011534168724885125
SPAR,0.000001153381337578794
TNF-related apoptosis-inducing ligand,0.0000011530995590334847
renal artery stenosis,0.0000011529876137910556
JAZF1,0.0000011529670563727048
neurodynamics,0.0000011528414411463282
ZIC2,0.0000011528324615224774
Cerebrovascular disease,0.0000011525336639351259
Ice sheet,0.0000011524446547173513
cytomegalovirus retinitis,0.0000011523175674119708
non-small-cell lung carcinoma,0.0000011522463495373954
spy,0.0000011522455910960949
Gaussian probability distribution,0.0000011518864707205518
subsumption,0.0000011517415132860803
Calais,0.0000011513070083699021
activins,0.0000011512839548633872
Brevipalpus,0.0000011511050870495256
perceptual adaptation,0.0000011510418177434976
venous thrombus,0.0000011509848735310792
extradition,0.0000011509447301412848
colatitude,0.0000011507319658154605
earth system dynamics,0.0000011506188138533001
K giants,0.0000011504860899379485
data abstraction,0.0000011503351673723112
back-arc extension,0.0000011502858524306177
applied ethics,0.0000011500760235665358
dimethylamine,0.0000011500003701056249
axial coding,0.000001149949028902576
Klein-Gordon equation,0.0000011498705344456624
Acellular,0.000001149793764103904
Majorana fermion,0.0000011494955430913902
voluntary childlessness,0.000001149458420134422
penalty kicks,0.0000011494092590283616
RPR,0.0000011493390155468008
magnon,0.0000011493313857812598
sweetened beverage,0.000001149046637325927
Influenza virus,0.0000011489258389846231
Discoglossus,0.0000011488994216337473
Cxcr4,0.000001148844327986876
protein mass spectrometry,0.0000011486616123312119
epigeal,0.000001148348132944581
Spinal anesthesia,0.0000011481149479373753
iron sulfide,0.0000011480692162813862
Terschelling,0.0000011480654827959376
epithelial dysplasia,0.0000011478861435765667
Burgers' equation,0.0000011478224482611699
epithelial cell adhesion molecule,0.0000011475078208403164
pterygium,0.0000011473254843250797
Topsoil,0.0000011473221262986022
SMT group,0.000001147172404829848
welfare dependency,0.0000011468523825319153
sinoatrial (SA) node,0.0000011468090177203951
pyridoxal phosphate,0.0000011463731036676878
The surgeons,0.0000011461606774902687
LT range,0.0000011458117504418564
chaetotaxy,0.0000011457831125643374
stability constant,0.0000011457809087056872
Tetrastichus,0.000001145777359880566
P. pastoris,0.0000011457449151655995
Picornavirales,0.0000011456558282797116
Esophagogastroduodenoscopy,0.0000011456403933120675
organic anion-transporting polypeptide,0.0000011455268708562287
qualia,0.0000011455175082342966
Mosaicism,0.0000011454158319068686
TonB,0.0000011453220477169987
casein kinase 2,0.000001145133017291494
limit order book,0.000001145090002887496
Iriartea,0.0000011450304934246653
Bronfenbrenner,0.0000011449495745334917
JAK3,0.000001144842705842239
urine retention,0.0000011447954013433033
basic leucine zipper,0.0000011446348882138855
flexibility mechanisms,0.000001144570477456109
Bentiu,0.0000011445108358353314
Nuer,0.0000011445108358353314
stochastic resonance,0.0000011443150444414917
hindsight bias,0.0000011443027314228057
The scalp,0.0000011443019036186257
Montevideo units,0.0000011440962274549327
tissue viability,0.0000011440688573976796
aortic annulus,0.0000011438454610631722
blood management,0.0000011436251423593288
Hoofddorp,0.000001143619420651731
paxilline,0.000001143363207920464
beta-ionone,0.000001143191584277576
monokine,0.000001143138949472503
Multiple correspondence analysis,0.0000011430912764605587
microdosing,0.0000011427721816496684
Mn2O3,0.0000011424783129406474
physis,0.0000011424071546144332
lasing threshold,0.0000011422522673955502
population parameter,0.0000011421846602659091
azacitidine,0.000001142153571301037
molybdenum cofactor,0.0000011419935695869624
diplegic,0.0000011419399239375449
5' flanking region,0.0000011415847390762637
ruthenocene,0.0000011415672530801555
decapods,0.000001141503697909008
bone morphogenetic protein receptor,0.0000011414325285216112
Vascular resistance,0.000001141310722829136
"C0, C1",0.0000011411616342794166
smooth-muscle,0.0000011409672031620426
Radboud University Nijmegen Medical Centre,0.0000011408165046410018
Boisduval,0.000001140719036167025
M 33,0.0000011406622908211723
AcO,0.0000011405036510729106
bowel movement,0.000001140413432944558
sea star,0.0000011403287541819472
technological convergence,0.000001140082159613137
hydrofluoroalkane,0.0000011398268621638879
acrosome,0.0000011397306437837873
hardgrounds,0.000001139682741728153
Ionic,0.0000011396040277564302
Social integration,0.000001139546665538656
alpha-thalassemia,0.000001139525613233081
familyhood,0.0000011393071134700926
high tibial osteotomy,0.000001139169340575012
Sterol,0.0000011391204990267349
trimethylamine,0.00000113904324806165
domain expert,0.0000011388325369717531
SPG11,0.000001138341004360548
decoherent,0.0000011383053844715882
The Fear,0.0000011381094694430915
hydantoin,0.0000011380216794926508
cancer stage,0.0000011379607075795675
EBSD,0.0000011377830447803988
interventional cardiology,0.0000011375788693625278
Hearing Impairment,0.000001137387940490133
a603,0.0000011372331477133885
2a-c,0.0000011367995968837534
disease mapping,0.0000011366484421856724
pseudocholinesterase,0.000001136547765299569
EUK,0.0000011364770906263467
natural transformation,0.000001136377549022083
platyhelminths,0.0000011363622309599611
no-slip condition,0.000001136175699662044
Albanian diaspora,0.0000011360459059876849
Q54,0.0000011359856032042232
reflexive modernization,0.0000011358947344474356
uterine perforation,0.0000011356171428239031
uranyl acetate,0.0000011355676082274887
NK1.1,0.0000011353563268064356
Chronic rhinosinusitis,0.0000011352657817868244
TIRF,0.0000011352001831486404
urostomy,0.0000011348835295278292
c-IAP1,0.000001134616807285785
unknot,0.0000011344779690932686
learning speed,0.0000011344710224157655
ability score,0.0000011342025828178981
AdS black hole,0.0000011341735943556876
henna,0.0000011340990681976982
middle temporal gyri,0.0000011340984506863565
DECAF,0.0000011340566082342309
Protium,0.000001133886575646155
stereogenic center,0.000001133650817049681
immortalized cells,0.000001133508189770687
Dialectica interpretation,0.000001133267547390138
hexaploid,0.0000011332336738135566
prescription drug,0.0000011330299089569864
Gallo,0.0000011329477562523332
AV block,0.000001132898996343132
preproinsulin,0.0000011327852523671605
pollen source,0.0000011325996100924518
PAX8,0.0000011325493832144872
Unfolding,0.000001132432037947647
synaptic boutons,0.0000011321965300639337
vindesine,0.0000011320009273956334
protein microarray,0.0000011319173749093672
train-of-four,0.0000011318088039862417
QCP,0.0000011317991549916448
F13B,0.0000011317985584815399
Solvation,0.000001131796853726839
Atlantic cod,0.0000011316746673232515
echo planar imaging,0.000001131608096007867
administration mode,0.0000011314361850481017
Stephenson,0.0000011313840844694258
HUPO,0.00000113130105463615
Turkish people,0.0000011311951758603975
geranylgeranylation,0.0000011311774655643295
Clue,0.0000011311762478366098
fructose 6-phosphate,0.0000011308925664751077
Social Democratic Party,0.0000011308360862025784
SST records,0.000001130722855352823
Kolmogorov-Smirnov test,0.0000011306470546118744
embryonal rhabdomyosarcoma,0.000001130609287355542
quantitative electroencephalography,0.0000011305780514339449
congestion control,0.0000011301718496140576
potential-dependent,0.0000011301598558393183
olecranon fracture,0.0000011298924361854884
Tatum,0.000001129839694986531
transcranial alternating current stimulation,0.0000011297851188938868
free fall,0.0000011293389780089725
dopamine antagonist,0.000001129296651289107
Antarctic Intermediate Water,0.0000011291389991058283
PHOX2B,0.0000011290778510766994
diamine oxidase,0.0000011289655297571648
anorthosite,0.0000011288035652164949
Overgrazing,0.0000011279001889043746
alveolar echinococcosis,0.0000011279001889043746
LTD4,0.0000011278385967492026
Orgasm,0.0000011277781507560313
Novelty seeking,0.0000011277505461966656
NMT,0.0000011276731673684263
agomelatine,0.0000011276562085671948
rotating radio transient,0.0000011276377851671837
saprobe,0.000001127489370458189
adrenomedullin,0.0000011274537822770554
protandry,0.0000011270095730778547
scanning tunnelling microscopy,0.0000011267529923970252
interleukin-6 receptor,0.0000011266768238243632
MAdCAM-1,0.0000011266262853823825
AutoDock,0.0000011264407071332297
Red River Delta,0.0000011261407969337762
subgame-perfect equilibrium,0.0000011261264151478078
RFX,0.0000011260727605673556
x-ray powder diffraction,0.0000011259957619606263
polluter pays principle,0.0000011258342949435904
Envisat,0.00000112581289767958
Tayside,0.0000011258034289947407
iodothyronine deiodinase,0.000001125782017035805
fluidized bed reactor,0.0000011255337955189055
wackestone,0.0000011249300869160707
Physical abuse,0.0000011247684100376358
computerized physician order entry,0.0000011246090520496988
CuCl,0.0000011244937461365385
NotI,0.0000011244128233581213
field cancerization,0.00000112410462780414
variable range hopping,0.0000011240817318615488
electronic commerce,0.0000011240382393080746
sparged,0.0000011239767935193866
ASAP,0.0000011239380151516317
Global North,0.0000011233378040588614
C3A,0.0000011230316464058674
BTK,0.0000011228666424851498
global economic crisis,0.0000011228409629836994
transient ischemic attacks,0.0000011227032242716008
fluorenone,0.0000011226050175991328
hydrodynamic volume,0.0000011223028323476538
Coagulopathy,0.0000011221702680917857
glycerides,0.0000011221203337903196
smoking cigarettes,0.0000011220050196904173
Maurits,0.0000011219631136600357
nuclear space,0.0000011217949526161747
Transcranial Doppler,0.0000011216898878867754
pyrimidine biosynthesis,0.0000011216701427101377
melancholia,0.000001121634089841824
PER1,0.000001121460664315033
spatially offset Raman spectroscopy,0.0000011214328308456036
Glutamatergic,0.0000011214028750870554
calcium fluoride,0.0000011213472014678216
permissive temperature,0.0000011211429766614974
I1,0.0000011207908928518106
computer-based training,0.000001120426848090298
Wb.,0.0000011204122373111475
genetic isolate,0.0000011202902510858497
carbon-to-nitrogen ratio,0.0000011201653584463948
glucokinase regulatory protein,0.0000011198350636360147
atacicept,0.0000011197398174206863
acid neutralizing capacity,0.0000011195961934938097
vaccine-preventable diseases,0.0000011192808973318727
fife,0.0000011189872964476127
forced exposure,0.0000011187501836365495
arc discharge,0.0000011182614238504531
Dapsone,0.000001118254200373462
Mayotte,0.0000011177811867573212
archaeol,0.0000011177510229552864
flexor carpi radialis,0.000001117632905796413
Hyperparathyroidism,0.0000011175665822486692
Homologous recombination,0.0000011175644457566878
CBI,0.0000011173822208116172
political Islam,0.000001117165166987632
Federal District,0.0000011171380736943404
quarkonium,0.0000011169275886541328
Hebbian learning rule,0.000001116765297478909
positive reappraisal,0.0000011167398789854996
pregnancy complication,0.0000011163346450096488
methylome,0.0000011163333560248383
CD73,0.0000011161733730788804
pulse field gel electrophoresis,0.0000011161315596047134
influenza A/H1N1,0.000001116121142162092
heteroclinic cycle,0.0000011160013144353191
collembola,0.0000011159569012380294
Juglans,0.0000011159313340377505
ONL,0.0000011157861190843881
COP21,0.0000011157162408074704
cyanine dye,0.000001115622842386102
BK virus,0.000001115562393815567
alimentary tract,0.000001115488051623532
Barth Syndrome,0.0000011153831162035432
Piketty,0.0000011153025435080459
7 L,0.000001115265614171596
Faraday balance,0.0000011151307641279262
Neo,0.0000011151127664865523
Satellite imagery,0.0000011148541644116016
Resource Description Framework (RDF),0.0000011146237388627878
permanganate,0.0000011146158793701348
ACAs,0.00000111449590855758
radiation-induced cancer,0.0000011144631453590354
farnesyl pyrophosphate,0.000001114402533290874
NTU,0.00000111403891651818
reading disability,0.0000011138750793969255
Arterioles,0.0000011137840460494085
Breast development,0.0000011137550608944173
guanosine monophosphate,0.000001113713604950482
Androgen deprivation therapy,0.0000011136458019041006
All trials,0.0000011134718204864676
West Antarctic Ice Sheet,0.000001113347247638407
fatty streaks,0.000001113267367985674
knowledge domain,0.0000011130407690486042
SEMA3A,0.0000011129545562253886
reverse-engineer,0.0000011128538946699404
Tumor necrosis factor alpha,0.0000011126547657122974
A horizon,0.0000011126410725825779
Henoch-Schonlein Purpura,0.000001112466461662592
nintedanib,0.0000011124176348684652
gamma-glutamyl carboxylase,0.0000011116384868060905
Stony Brook,0.0000011115833733317962
parametrium,0.0000011115760544968607
Zagazig,0.0000011113066508877884
Bolinao,0.0000011111129829964198
Viburnum,0.000001110835737563583
European Hematology Association,0.0000011106571747147127
Lysozyme,0.0000011106459560675198
plerixafor,0.0000011103591667244574
adjunct therapy,0.0000011102982969709991
Branchburg,0.0000011102900095679956
Thermal expansion,0.000001110131695333112
mass renormalization,0.00000110993556473588
market failure,0.0000011098883187172907
ECDC,0.0000011098136565891493
binding selectivity,0.00000110980433032362
fundus images,0.0000011096334182344859
relative biological effectiveness,0.0000011093825452050622
Tnf-alpha,0.0000011091071277814601
fixed cost,0.000001108818721951092
photon noise,0.0000011088032967396395
wild lettuce,0.0000011085982816347232
Specific absorption rate,0.000001108153015366104
chemical transport model,0.0000011079836630934914
adrenergic agonist,0.0000011079326384603728
isoflavone,0.000001107786146360562
photoluminescent,0.0000011077164859797257
cut-elimination,0.000001107599521393142
Sentinel node,0.0000011075758961299643
Life insurance,0.000001107544750142037
strain tensor,0.0000011074729478001349
empirical modelling,0.0000011074118774197706
dolostone,0.0000011072187806032494
hibernating myocardium,0.0000011071327636318467
splenius,0.000001106693944609015
N-methyl-D-aspartate receptors,0.0000011064678055680653
Dichogamy,0.0000011063739902304542
Krakatau,0.0000011059710858614432
personal continuity,0.0000011056296568398464
anthralin,0.000001105410182991931
ingroup favoritism,0.000001105190997545888
hexafluoroisopropanol,0.0000011049631386056863
bronchial lavage,0.0000011047682238286708
lugworm,0.0000011047623929507286
background adaptation,0.0000011045102721831698
hydrosol,0.000001104460978946209
granulocyte-colony stimulating factor,0.0000011043484390450512
resonance stabilized,0.00000110403117978501
Lie detection,0.0000011039940276365954
Genome-wide Complex Trait Analysis,0.000001103844682803817
H11,0.0000011037934344760463
myeloproliferative disorder,0.000001103504350351158
chemosis,0.0000011029691672060392
BCNU,0.0000011029327298726194
selective recruitment,0.0000011027464145015202
mugwort,0.0000011026384904475643
Victoria Land,0.0000011024554429485037
recognition sequence,0.0000011019179022646196
transverse mass,0.0000011018474326206948
label-free quantification,0.0000011017584041396938
left ventricular failure,0.0000011012594956309871
South Pole station,0.000001101191500989528
DUX,0.0000011011327737467888
Genous,0.000001100907334621942
South London,0.0000011007935034993835
Pharmacotherapy,0.000001100211905172554
LMN,0.0000011001965584145763
OX1,0.000001099996135887719
unipennate muscle,0.0000010999428223130002
Nkx2-5,0.0000010997554642236921
collapsed lung,0.0000010996661192552653
MOPS,0.0000010996574454302942
Astroviridae,0.0000010996432350656775
early modern Europe,0.000001099620088850245
Goldstone,0.0000010992938839140393
Nonclassical,0.0000010992403345070328
isosmotic,0.0000010988678077667602
diacylglycerol lipase,0.0000010988597073364826
Excimer laser,0.000001098841619109051
suspension feeder,0.0000010986888422077473
Bioluminescence imaging,0.0000010985220125581068
Cd11b,0.0000010984804820297769
night frost,0.0000010984338227729483
Rijswijk,0.0000010981937473002817
electrophoresed,0.000001098049691975557
tree shrews,0.0000010977886088727743
Hydrocarbon,0.0000010975528269359516
Genetic counseling,0.0000010974496630310452
resonant energy transfer,0.0000010973225999424097
Organizational learning,0.000001097065979066871
Routledge,0.000001096808511837793
mathematical system theory,0.0000010966949458800586
Czochralski method,0.0000010960992218550698
hydrostatic equilibrium,0.0000010960681074789482
Riemann tensor,0.000001095837325274576
sustainable diet,0.000001095790925791125
YOD,0.0000010957477120844712
Magnetostratigraphy,0.000001095710392486723
orogenic belts,0.0000010956172992578568
Gyps fulvus,0.0000010955189512308378
veterinarian,0.0000010953884396004983
WIA,0.0000010951596532474734
antispasmodic,0.000001095151077523465
3-hydroxyisobutyryl-CoA hydrolase,0.0000010950261347523495
Weert,0.0000010948825177995543
The surplus,0.0000010948104494022045
prothrombin G20210A,0.000001094729163180743
uncoupling protein 1,0.0000010945614656920962
arthroscopic surgery,0.0000010945122830492252
Hypotonic,0.0000010944418194412388
NaN,0.0000010944382190569718
Kistler,0.0000010944213565210866
tetanus toxin,0.0000010941016534546737
endotype,0.0000010939781646158423
muscarinic antagonist,0.0000010938462506403854
Massively parallel,0.0000010937791712324508
mepolizumab,0.0000010937068399978532
croup,0.0000010936481929120539
file-sharing,0.0000010934241089768392
radical reaction,0.0000010933377263571337
traffic intensity,0.0000010933150886244484
toxocariasis,0.000001093072766258513
putty,0.00000109257851885074
small black,0.00000109227167555477
Classical Greek,0.000001092257789507611
vertebral compression fractures,0.0000010920785088392759
CNAP,0.000001091913893620976
Organochlorine,0.0000010918590597900995
alpha-naphthoflavone,0.0000010915761342246229
chemotherapeutic regimen,0.0000010914070668165028
Vancomycin,0.0000010912291827997607
dermoepidermal junction,0.0000010911357713430827
Agro Pontino,0.0000010908199134491728
Avellino,0.0000010908199134491728
elta,0.0000010906609524037084
Innsbruck,0.0000010906465959306835
Boussinesq approximation,0.0000010906438074474434
symport,0.0000010905597451951434
WB.,0.0000010904616625365255
large hadron collider,0.0000010903650220039795
ESAT-6,0.0000010899656985451517
C.M.,0.0000010897237792544139
medium-chain triglycerides,0.0000010895203950633787
laminarin,0.0000010895002348191684
Lambek,0.0000010894576352585118
TVU,0.0000010892845370204472
Anal cancer,0.0000010891337486006782
Soft drink,0.0000010891112456540743
Hypoxia-inducible factor,0.0000010890653872562092
wrist pain,0.000001088991694888493
embryo-sac,0.0000010889107556533305
Cabauw,0.0000010888780073335989
Factorization,0.000001088846058352125
quark-gluon plasma,0.0000010887755418384959
MAGELLAN,0.0000010885862422451916
agricultural subsidies,0.000001088498538841328
venogram,0.000001088475325156668
Physical education,0.000001088366375002557
Bombus pascuorum,0.0000010883397417174586
stress incontinence,0.000001088212177844739
forklift,0.0000010881601234139824
intransitivity,0.000001087861971796341
Incisor,0.000001087788523165443
distributed development,0.0000010876482892847487
interleukin 21,0.0000010875957618028597
coronary CT angiography,0.000001087289661069569
dorsal interosseous,0.0000010872805805922315
Organizational justice,0.000001087271697870744
edible mushroom,0.0000010872135143921284
shiitake,0.0000010872135143921284
Leu-7,0.0000010864319200350096
triazene,0.0000010862908019682612
Biofuel,0.0000010861905745155324
nitrofurazone,0.0000010861567770880788
TBL1XR1,0.0000010859905471439433
varicella-zoster,0.0000010859819856618362
Yukawa coupling,0.0000010858423566158732
hypobaric chamber,0.0000010857080414647925
sucralfate,0.0000010850116091240641
cystometry,0.0000010850059404315778
Cockcroft-Gault formula,0.0000010848108548744044
lemmas,0.0000010846365833375166
Conformer,0.0000010844424411932006
Gastrointestinal endoscopy,0.0000010844383468653883
Lichen sclerosus,0.0000010843456819725987
genome instability,0.0000010842954610373104
RCW 86,0.000001084172159592815
Reporter gene,0.00000108375899511272
SmaI,0.0000010836728295669243
Amphimedon queenslandica,0.0000010836529092230882
reversible hydrogen electrode,0.000001083505141275284
Energy conservation,0.0000010833480984354317
Fish Canyon Tuff,0.000001082894868192174
MMP-7,0.0000010827847551527337
monoamniotic,0.0000010825853519538848
multicollinearity,0.0000010824905499425377
MTHFD1,0.0000010820473826709967
Blood-brain barrier,0.0000010819618779937565
non-allelic homologous recombination,0.0000010818424032300683
normal bundle,0.0000010816552618162782
phosphoantigen,0.000001081598932240739
fetofetal transfusion,0.0000010814433491626514
benefit incidence,0.0000010809436709436228
Trillium,0.0000010807977185120846
bulimia,0.0000010804863746647455
LOFT,0.000001080471815948673
2OG,0.000001080465976323371
S-adenosyl-L-methionine,0.0000010804599910181452
phosphatidyl choline,0.0000010804222218281817
CRAN,0.0000010802952120402996
Schering-Plough,0.0000010802746317779176
Heavy metals,0.000001080060676317263
semi-permeable membrane,0.0000010797708642385548
Walker A motif,0.0000010797119377724182
9-cis retinoic acid,0.0000010795900945760231
ITVs,0.000001079557891108309
occurrence matrix,0.0000010795126850066752
oblivious transfer,0.0000010792934652586422
mydriatic,0.0000010791057399068889
Borel set,0.0000010790949536800815
F-5,0.0000010787879765739486
Phenotypic plasticity,0.000001078778310760997
Hohenberg,0.0000010783403390361933
Stoke-on-Trent,0.0000010781558354849703
external eye,0.000001078149026065937
PONV,0.0000010778824227655336
heterochromatin protein 1,0.0000010775784679784251
IGF-1R,0.0000010775255429402379
Secukinumab,0.0000010775078006269896
PITX2,0.0000010774342556275903
parageneses,0.0000010773753968746472
hydatidosis,0.0000010773277912424396
hydatid cyst,0.0000010773277912424396
"1,2-dimethoxybenzene",0.0000010773145662617204
Hypercalcaemia,0.0000010772118613084767
dacryocystorhinostomy,0.0000010771031486455679
Intestinal metaplasia,0.0000010768077799767145
UvrD,0.0000010767958359322286
Varicella,0.0000010766975079042864
MILC,0.0000010764790660684435
data augmentation,0.0000010761694490185195
Rate coefficients,0.0000010760222692459573
phagemid,0.0000010758841124925172
Arnica montana,0.0000010758770909811115
machine precision,0.0000010758395154063353
penalty shoot-outs,0.0000010755532924587718
Health Score,0.00000107554405195854
Dacian,0.0000010754167545789226
Abbreviated Injury Scale,0.0000010753712776576025
enamel fluorosis,0.000001075325027323649
plane-polarized light,0.00000107530865180474
chemical formula,0.00000107530865180474
stellar oscillation,0.0000010752142641827998
lecithin-cholesterol acyltransferase,0.0000010752108553969527
phlebography,0.000001075137806009852
ventricular system,0.000001074952056130892
gene regulatory network,0.0000010748516626642503
myoepithelial cells,0.0000010747422202221828
agouti,0.0000010747329264675741
recombinant immunoblot assay,0.0000010745615306931273
peripheral nerve disorders,0.0000010745003861942627
stromelysin,0.0000010742904920177875
eScience,0.0000010741504322175996
BSV,0.0000010740618176275848
Malpractice,0.0000010737501063579826
bisindolylmaleimide,0.0000010735516080474955
dichlorocarbene,0.0000010734247970988143
trimegestone,0.0000010733901473922185
sestamibi,0.0000010730994883298867
CARD,0.0000010728038621554563
STE,0.0000010724381784347215
prothrombin complex concentrate,0.000001072406891196878
general classification,0.0000010723466952167297
copper centre,0.000001072327947233333
noncrossing,0.0000010723116416675908
mentalization,0.000001072288432140082
microfibrils,0.0000010722736639751064
Population III stars,0.0000010722101238415633
asymptotically consistent,0.0000010720751784947274
Patch clamp,0.0000010717224341917027
Levosimendan,0.0000010716118365296897
NOTCH4,0.000001071611775902358
In excess,0.0000010715683759750514
